1663196370.146248 Connecting to host 192.168.3.1, port 5101
1663196370.146397 [  4] local 192.168.10.2 port 57934 connected to 192.168.3.1 port 5101
1663196370.146434 [ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
1663196370.146458 [  4]   0.00-0.10   sec   230 KBytes  18.8 Mbits/sec    0   14.1 KBytes       
1663196370.147709 [  4]   4.60-4.70   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196370.147735 [  4]   4.70-4.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196370.147760 [  4]   4.80-4.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196375.686064 [  4]   4.90-5.00   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663196375.686160 [  4]   5.00-5.10   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196375.686192 [  4]   5.10-5.20   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196375.686215 [  4]   5.20-5.30   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196375.686244 [  4]   5.30-5.40   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196375.686271 [  4]   5.40-5.50   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196375.686298 [  4]   5.50-5.60   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196375.686324 [  4]   5.60-5.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196375.686350 [  4]   5.70-5.80   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663196375.686378 [  4]   5.80-5.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196375.686404 [  4]   5.90-6.00   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196375.686430 [  4]   6.00-6.10   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196375.686456 [  4]   6.10-6.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196375.686484 [  4]   6.20-6.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196375.686510 [  4]   6.30-6.40   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196375.686537 [  4]   6.40-6.50   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196375.686562 [  4]   6.50-6.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196375.686588 [  4]   6.60-6.70   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196375.686614 [  4]   6.70-6.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196375.686640 [  4]   6.80-6.90   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196375.686666 [  4]   6.90-7.00   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196375.686692 [  4]   7.00-7.10   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196375.686717 [  4]   7.10-7.20   sec  32.1 KBytes  2.63 Mbits/sec    0   14.1 KBytes       
1663196375.686743 [  4]   7.20-7.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196375.686769 [  4]   7.30-7.40   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196375.686794 [  4]   7.40-7.50   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663196375.686820 [  4]   7.50-7.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196375.686846 [  4]   7.60-7.70   sec  62.8 KBytes  5.14 Mbits/sec    0   14.1 KBytes       
1663196375.686872 [  4]   7.70-7.80   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196375.686899 [  4]   7.80-7.90   sec  62.8 KBytes  5.14 Mbits/sec    0   14.1 KBytes       
1663196375.686925 [  4]   7.90-8.00   sec  62.8 KBytes  5.14 Mbits/sec    0   14.1 KBytes       
1663196375.686950 [  4]   8.00-8.10   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196375.686978 [  4]   8.10-8.20   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196375.687004 [  4]   8.20-8.30   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196375.687030 [  4]   8.30-8.40   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196375.687053 [  4]   8.40-8.50   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196375.687080 [  4]   8.50-8.60   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196375.687106 [  4]   8.60-8.70   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196375.687134 [  4]   8.70-8.80   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196375.687159 [  4]   8.80-8.90   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196375.687185 [  4]   8.90-9.00   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196375.687211 [  4]   9.00-9.10   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196375.687236 [  4]   9.10-9.20   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196375.687261 [  4]   9.20-9.30   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196375.687287 [  4]   9.30-9.40   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196375.687313 [  4]   9.40-9.50   sec   251 KBytes  20.5 Mbits/sec    0   14.1 KBytes       
1663196375.687338 [  4]   9.50-9.60   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196375.687364 [  4]   9.60-9.70   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196375.687390 [  4]   9.70-9.80   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196375.687416 [  4]   9.80-9.90   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196375.687441 [  4]   9.90-10.00  sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196375.687468 - - - - - - - - - - - - - - - - - - - - - - - - -
1663196375.687496 [ ID] Interval           Transfer     Bandwidth       Retr
1663196375.687529 [  4]   0.00-10.00  sec  9.79 MBytes  8.22 Mbits/sec    0             sender
1663196375.687557 [  4]   0.00-10.00  sec  6.61 MBytes  5.54 Mbits/sec                  receiver
1663196375.687582 
1663196375.687635 iperf Done.
