1663194858.202092 Connecting to host 192.168.3.1, port 5101
1663194858.202255 [  4] local 192.168.10.2 port 57078 connected to 192.168.3.1 port 5101
1663194858.202290 [ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
1663194858.202313 [  4]   0.00-0.10   sec   230 KBytes  18.8 Mbits/sec    0   14.1 KBytes       
1663194858.203185 [  4]   3.60-3.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194858.203210 [  4]   3.70-3.80   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663194858.203235 [  4]   3.80-3.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194858.203259 [  4]   3.90-4.00   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194858.203283 [  4]   4.00-4.10   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663194858.203306 [  4]   4.10-4.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194858.203329 [  4]   4.20-4.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194858.203354 [  4]   4.30-4.40   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663194858.203380 [  4]   4.40-4.50   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194858.203405 [  4]   4.50-4.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194858.203429 [  4]   4.60-4.70   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663194858.203456 [  4]   4.70-4.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194858.203480 [  4]   4.80-4.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194863.758214 [  4]   4.90-5.00   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663194863.758289 [  4]   5.00-5.10   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194863.758318 [  4]   5.10-5.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194863.758341 [  4]   5.20-5.30   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663194863.758382 [  4]   5.30-5.40   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194863.758407 [  4]   5.40-5.50   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194863.758432 [  4]   5.50-5.60   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663194863.758456 [  4]   5.60-5.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194863.758480 [  4]   5.70-5.80   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663194863.758504 [  4]   5.80-5.90   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663194863.758528 [  4]   5.90-6.00   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194863.758552 [  4]   6.00-6.10   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663194863.758576 [  4]   6.10-6.20   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663194863.758601 [  4]   6.20-6.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194863.758626 [  4]   6.30-6.40   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663194863.758650 [  4]   6.40-6.50   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194863.758676 [  4]   6.50-6.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194863.758701 [  4]   6.60-6.70   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663194863.758726 [  4]   6.70-6.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194863.758751 [  4]   6.80-6.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194863.758776 [  4]   6.90-7.00   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663194863.758800 [  4]   7.00-7.10   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194863.758825 [  4]   7.10-7.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194863.758849 [  4]   7.20-7.30   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663194863.758874 [  4]   7.30-7.40   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194863.758898 [  4]   7.40-7.50   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663194863.758922 [  4]   7.50-7.60   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663194863.758946 [  4]   7.60-7.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194863.758970 [  4]   7.70-7.80   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663194863.758995 [  4]   7.80-7.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194863.759019 [  4]   7.90-8.00   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194863.759044 [  4]   8.00-8.10   sec  32.1 KBytes  2.63 Mbits/sec    0   14.1 KBytes       
1663194863.759069 [  4]   8.10-8.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194863.759094 [  4]   8.20-8.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194863.759119 [  4]   8.30-8.40   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663194863.759141 [  4]   8.40-8.50   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194863.759166 [  4]   8.50-8.60   sec  62.8 KBytes  5.14 Mbits/sec    0   14.1 KBytes       
1663194863.759191 [  4]   8.60-8.70   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663194863.759215 [  4]   8.70-8.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194863.759240 [  4]   8.80-8.90   sec  62.8 KBytes  5.14 Mbits/sec    0   14.1 KBytes       
1663194863.759265 [  4]   8.90-9.00   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663194863.759289 [  4]   9.00-9.10   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663194863.759314 [  4]   9.10-9.20   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663194863.759338 [  4]   9.20-9.30   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663194863.759362 [  4]   9.30-9.40   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663194863.759386 [  4]   9.40-9.50   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663194863.759410 [  4]   9.50-9.60   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663194863.759434 [  4]   9.60-9.70   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663194863.759459 [  4]   9.70-9.80   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663194863.759484 [  4]   9.80-9.90   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663194863.759508 [  4]   9.90-10.00  sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663194863.759533 - - - - - - - - - - - - - - - - - - - - - - - - -
1663194863.759558 [ ID] Interval           Transfer     Bandwidth       Retr
1663194863.759585 [  4]   0.00-10.00  sec  8.20 MBytes  6.88 Mbits/sec    0             sender
1663194863.759657 [  4]   0.00-10.00  sec  5.08 MBytes  4.26 Mbits/sec                  receiver
1663194863.759685 
1663194863.759710 iperf Done.
