1663196412.170312 Connecting to host 192.168.3.1, port 5101
1663196412.170486 [  4] local 192.168.10.2 port 57958 connected to 192.168.3.1 port 5101
1663196412.170521 [ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
1663196412.170544 [  4]   0.00-0.10   sec   689 KBytes  56.3 Mbits/sec    0   5.66 KBytes       
1663196412.170979 [  4]   1.80-1.90   sec   126 KBytes  10.3 Mbits/sec    0   5.66 KBytes       
1663196412.171004 [  4]   1.90-2.00   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196412.171028 [  4]   2.00-2.10   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196412.171052 [  4]   2.10-2.20   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196412.171076 [  4]   2.20-2.30   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196412.171100 [  4]   2.30-2.40   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196412.171125 [  4]   2.40-2.50   sec   126 KBytes  10.3 Mbits/sec    0   5.66 KBytes       
1663196412.171150 [  4]   2.50-2.60   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196412.171176 [  4]   2.60-2.70   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196412.171202 [  4]   2.70-2.80   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196412.171227 [  4]   2.80-2.90   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196412.171252 [  4]   2.90-3.00   sec   126 KBytes  10.3 Mbits/sec    0   5.66 KBytes       
1663196412.171277 [  4]   3.00-3.10   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196412.171302 [  4]   3.10-3.20   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196412.171327 [  4]   3.20-3.30   sec   126 KBytes  10.3 Mbits/sec    0   5.66 KBytes       
1663196412.171351 [  4]   3.30-3.40   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196412.171375 [  4]   3.40-3.50   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196412.171400 [  4]   3.50-3.60   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196412.171424 [  4]   3.60-3.70   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196412.171448 [  4]   3.70-3.80   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196412.171473 [  4]   3.80-3.90   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196412.171497 [  4]   3.90-4.00   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196412.171521 [  4]   4.00-4.10   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196412.171544 [  4]   4.10-4.20   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196412.171568 [  4]   4.20-4.30   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196412.171612 [  4]   4.30-4.40   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196412.171642 [  4]   4.40-4.50   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196412.171667 [  4]   4.50-4.60   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196412.171692 [  4]   4.60-4.70   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196412.171716 [  4]   4.70-4.80   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196412.171740 [  4]   4.80-4.90   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.650234 [  4]   4.90-5.00   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196417.650310 [  4]   5.00-5.10   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.650339 [  4]   5.10-5.20   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.650362 [  4]   5.20-5.30   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196417.650388 [  4]   5.30-5.40   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.650414 [  4]   5.40-5.50   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.650438 [  4]   5.50-5.60   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.650463 [  4]   5.60-5.70   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.650487 [  4]   5.70-5.80   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196417.650512 [  4]   5.80-5.90   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.650537 [  4]   5.90-6.00   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.650562 [  4]   6.00-6.10   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196417.650587 [  4]   6.10-6.20   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.650612 [  4]   6.20-6.30   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.650638 [  4]   6.30-6.40   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.650662 [  4]   6.40-6.50   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.650687 [  4]   6.50-6.60   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196417.650712 [  4]   6.60-6.70   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.650736 [  4]   6.70-6.80   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.650761 [  4]   6.80-6.90   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.650785 [  4]   6.90-7.00   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.650809 [  4]   7.00-7.10   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.650834 [  4]   7.10-7.20   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.650858 [  4]   7.20-7.30   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.650882 [  4]   7.30-7.40   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196417.650907 [  4]   7.40-7.50   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.650931 [  4]   7.50-7.60   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.650956 [  4]   7.60-7.70   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.650981 [  4]   7.70-7.80   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.651006 [  4]   7.80-7.90   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.651031 [  4]   7.90-8.00   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.651056 [  4]   8.00-8.10   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.651080 [  4]   8.10-8.20   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196417.651105 [  4]   8.20-8.30   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.651130 [  4]   8.30-8.40   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.651152 [  4]   8.40-8.50   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.651177 [  4]   8.50-8.60   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.651202 [  4]   8.60-8.70   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.651227 [  4]   8.70-8.80   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.651252 [  4]   8.80-8.90   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.651276 [  4]   8.90-9.00   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196417.651301 [  4]   9.00-9.10   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.651326 [  4]   9.10-9.20   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.651350 [  4]   9.20-9.30   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.651375 [  4]   9.30-9.40   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.651400 [  4]   9.40-9.50   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.651425 [  4]   9.50-9.60   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.651449 [  4]   9.60-9.70   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.651474 [  4]   9.70-9.80   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.651498 [  4]   9.80-9.90   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196417.651523 [  4]   9.90-10.00  sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196417.651547 - - - - - - - - - - - - - - - - - - - - - - - - -
1663196417.651572 [ ID] Interval           Transfer     Bandwidth       Retr
1663196417.651641 [  4]   0.00-10.00  sec  4.44 MBytes  3.73 Mbits/sec    0             sender
1663196417.651669 [  4]   0.00-10.00  sec  2.64 MBytes  2.22 Mbits/sec                  receiver
1663196417.651691 
1663196417.651720 iperf Done.
