1663196496.242278 Connecting to host 192.168.3.1, port 5101
1663196496.242427 [  4] local 192.168.10.2 port 58006 connected to 192.168.3.1 port 5101
1663196496.242462 [ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
1663196496.242485 [  4]   0.00-0.10   sec   230 KBytes  18.8 Mbits/sec    0   14.1 KBytes       
1663196496.242506 [  4]   0.10-0.20   sec   215 KBytes  17.6 Mbits/sec    0   14.1 KBytes       
1663196496.242534 [  4]   0.20-0.30   sec   920 KBytes  75.3 Mbits/sec    0   14.1 KBytes       
1663196496.242558 [  4]   0.30-0.40   sec  1.05 MBytes  88.0 Mbits/sec    0   14.1 KBytes       
1663196496.242582 [  4]   0.40-0.50   sec   706 KBytes  57.7 Mbits/sec    0   14.1 KBytes       
1663196496.242605 [  4]   0.50-0.60   sec   736 KBytes  60.3 Mbits/sec    0   14.1 KBytes       
1663196496.242629 [  4]   0.60-0.70   sec   123 KBytes  10.1 Mbits/sec    0   14.1 KBytes       
1663196496.242652 [  4]   0.70-0.80   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196496.242675 [  4]   0.80-0.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196496.242699 [  4]   0.90-1.00   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196496.242722 [  4]   1.00-1.10   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196496.242745 [  4]   1.10-1.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196496.242768 [  4]   1.20-1.30   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196496.242792 [  4]   1.30-1.40   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196496.242815 [  4]   1.40-1.50   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196496.242838 [  4]   1.50-1.60   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196496.242861 [  4]   1.60-1.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196496.242885 [  4]   1.70-1.80   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196496.242908 [  4]   1.80-1.90   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196496.242931 [  4]   1.90-2.00   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196496.242955 [  4]   2.00-2.10   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196496.242978 [  4]   2.10-2.20   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196496.243002 [  4]   2.20-2.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196496.243025 [  4]   2.30-2.40   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196496.243049 [  4]   2.40-2.50   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196496.243073 [  4]   2.50-2.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196496.243097 [  4]   2.60-2.70   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196496.243120 [  4]   2.70-2.80   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196496.243144 [  4]   2.80-2.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196496.243167 [  4]   2.90-3.00   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196496.243190 [  4]   3.00-3.10   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196496.243214 [  4]   3.10-3.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196496.243237 [  4]   3.20-3.30   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196496.243260 [  4]   3.30-3.40   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196496.243284 [  4]   3.40-3.50   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196496.243307 [  4]   3.50-3.60   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663196496.243330 [  4]   3.60-3.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196496.243354 [  4]   3.70-3.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196496.243377 [  4]   3.80-3.90   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663196496.243400 [  4]   3.90-4.00   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196496.243424 [  4]   4.00-4.10   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196496.243445 [  4]   4.10-4.20   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196496.243468 [  4]   4.20-4.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196496.243491 [  4]   4.30-4.40   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196496.243515 [  4]   4.40-4.50   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196496.243538 [  4]   4.50-4.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196496.243561 [  4]   4.60-4.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196496.243612 [  4]   4.70-4.80   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196496.243640 [  4]   4.80-4.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196501.834192 [  4]   4.90-5.00   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196501.834291 [  4]   5.00-5.10   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196501.834322 [  4]   5.10-5.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196501.834344 [  4]   5.20-5.30   sec  15.3 KBytes  1.26 Mbits/sec    0   14.1 KBytes       
1663196501.834371 [  4]   5.30-5.40   sec  79.5 KBytes  6.51 Mbits/sec    0   14.1 KBytes       
