1663194900.250257 Connecting to host 192.168.3.1, port 5101
1663194900.250407 [  4] local 192.168.10.2 port 57102 connected to 192.168.3.1 port 5101
1663194900.250442 [ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
1663194900.250466 [  4]   0.00-0.10   sec   689 KBytes  56.3 Mbits/sec    0   5.66 KBytes       
1663194905.731315 [  4]   8.90-9.00   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194905.731339 [  4]   9.00-9.10   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663194905.731364 [  4]   9.10-9.20   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194905.731389 [  4]   9.20-9.30   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194905.731413 [  4]   9.30-9.40   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194905.731438 [  4]   9.40-9.50   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194905.731462 [  4]   9.50-9.60   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194905.731487 [  4]   9.60-9.70   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194905.731511 [  4]   9.70-9.80   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194905.731536 [  4]   9.80-9.90   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194905.731561 [  4]   9.90-10.00  sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194905.731586 - - - - - - - - - - - - - - - - - - - - - - - - -
1663194905.731661 [ ID] Interval           Transfer     Bandwidth       Retr
1663194905.731686 [  4]   0.00-10.00  sec  4.54 MBytes  3.81 Mbits/sec    0             sender
1663194905.731713 [  4]   0.00-10.00  sec  2.83 MBytes  2.37 Mbits/sec                  receiver
1663194905.731738 
1663194905.731764 iperf Done.
