1663196202.154271 Connecting to host 192.168.3.1, port 5101
1663196202.154428 [  4] local 192.168.10.2 port 57842 connected to 192.168.3.1 port 5101
1663196202.154463 [ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
1663196202.154486 [  4]   0.00-0.10   sec   230 KBytes  18.8 Mbits/sec    0   14.1 KBytes       
1663196202.155070 [  4]   2.50-2.60   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196202.155093 [  4]   2.60-2.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196202.155116 [  4]   2.70-2.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196202.155139 [  4]   2.80-2.90   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196202.155162 [  4]   2.90-3.00   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196202.155185 [  4]   3.00-3.10   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196202.155208 [  4]   3.10-3.20   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196202.155232 [  4]   3.20-3.30   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196202.155255 [  4]   3.30-3.40   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196202.155279 [  4]   3.40-3.50   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196202.155302 [  4]   3.50-3.60   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196202.155325 [  4]   3.60-3.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196202.155349 [  4]   3.70-3.80   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196202.155372 [  4]   3.80-3.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196202.155396 [  4]   3.90-4.00   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196202.155419 [  4]   4.00-4.10   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196202.155442 [  4]   4.10-4.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196202.155464 [  4]   4.20-4.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196202.155487 [  4]   4.30-4.40   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196202.155510 [  4]   4.40-4.50   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196202.155535 [  4]   4.50-4.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196202.155559 [  4]   4.60-4.70   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196202.155582 [  4]   4.70-4.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196202.155631 [  4]   4.80-4.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196207.702085 [  4]   4.90-5.00   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196207.702175 [  4]   5.00-5.10   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196207.702202 [  4]   5.10-5.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196207.702225 [  4]   5.20-5.30   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196207.702247 [  4]   5.30-5.40   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196207.702271 [  4]   5.40-5.50   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196207.702295 [  4]   5.50-5.60   sec   491 KBytes  40.1 Mbits/sec    0   14.1 KBytes       
1663196207.702318 [  4]   5.60-5.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196207.702343 [  4]   5.70-5.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196207.702366 [  4]   5.80-5.90   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663196207.702390 [  4]   5.90-6.00   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196207.702414 [  4]   6.00-6.10   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196207.702439 [  4]   6.10-6.20   sec  92.0 KBytes  7.54 Mbits/sec    0   14.1 KBytes       
1663196207.702462 [  4]   6.20-6.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196207.702486 [  4]   6.30-6.40   sec   337 KBytes  27.6 Mbits/sec    0   14.1 KBytes       
1663196207.702510 [  4]   6.40-6.50   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663196207.702534 [  4]   6.50-6.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196207.702558 [  4]   6.60-6.70   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196207.702581 [  4]   6.70-6.80   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196207.702604 [  4]   6.80-6.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196207.702627 [  4]   6.90-7.00   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196207.702651 [  4]   7.00-7.10   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196207.702674 [  4]   7.10-7.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196207.702697 [  4]   7.20-7.30   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196207.702720 [  4]   7.30-7.40   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196207.702743 [  4]   7.40-7.50   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196207.702767 [  4]   7.50-7.60   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196207.702790 [  4]   7.60-7.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196207.702813 [  4]   7.70-7.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196207.702836 [  4]   7.80-7.90   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196207.702859 [  4]   7.90-8.00   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196207.702883 [  4]   8.00-8.10   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196207.702906 [  4]   8.10-8.20   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196207.702929 [  4]   8.20-8.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196207.702952 [  4]   8.30-8.40   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196207.702973 [  4]   8.40-8.50   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196207.702995 [  4]   8.50-8.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196207.703019 [  4]   8.60-8.70   sec  82.3 KBytes  6.74 Mbits/sec    0   14.1 KBytes       
1663196207.703042 [  4]   8.70-8.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196207.703065 [  4]   8.80-8.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196207.703088 [  4]   8.90-9.00   sec  25.1 KBytes  2.06 Mbits/sec    0   14.1 KBytes       
1663196207.703112 [  4]   9.00-9.10   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196207.703135 [  4]   9.10-9.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196207.703158 [  4]   9.20-9.30   sec   251 KBytes  20.5 Mbits/sec    0   14.1 KBytes       
1663196207.703181 [  4]   9.30-9.40   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196207.703204 [  4]   9.40-9.50   sec  62.8 KBytes  5.14 Mbits/sec    0   14.1 KBytes       
1663196207.703228 [  4]   9.50-9.60   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196207.703251 [  4]   9.60-9.70   sec  62.8 KBytes  5.14 Mbits/sec    0   14.1 KBytes       
1663196207.703274 [  4]   9.70-9.80   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663196207.703297 [  4]   9.80-9.90   sec   314 KBytes  25.7 Mbits/sec    0   14.1 KBytes       
1663196207.703320 [  4]   9.90-10.00  sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196207.703344 - - - - - - - - - - - - - - - - - - - - - - - - -
1663196207.703368 [ ID] Interval           Transfer     Bandwidth       Retr
1663196207.703396 [  4]   0.00-10.00  sec  6.89 MBytes  5.78 Mbits/sec    0             sender
1663196207.703420 [  4]   0.00-10.00  sec  3.88 MBytes  3.25 Mbits/sec                  receiver
1663196207.703444 
1663196207.703467 iperf Done.
