1663195236.174252 Connecting to host 192.168.3.1, port 5101
1663195236.174416 [  4] local 192.168.10.2 port 57294 connected to 192.168.3.1 port 5101
1663195236.174450 [ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
1663195236.174473 [  4]   0.00-0.10   sec   689 KBytes  56.3 Mbits/sec    0   5.66 KBytes       
1663195241.654785 [  4]   6.80-6.90   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663195241.654808 [  4]   6.90-7.00   sec  30.7 KBytes  2.51 Mbits/sec    0   5.66 KBytes       
1663195241.654831 [  4]   7.00-7.10   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663195241.654854 [  4]   7.10-7.20   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663195241.654877 [  4]   7.20-7.30   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663195241.654900 [  4]   7.30-7.40   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663195241.654924 [  4]   7.40-7.50   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663195241.654947 [  4]   7.50-7.60   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663195241.654970 [  4]   7.60-7.70   sec  30.7 KBytes  2.51 Mbits/sec    0   5.66 KBytes       
1663195241.654993 [  4]   7.70-7.80   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663195241.655017 [  4]   7.80-7.90   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663195241.655040 [  4]   7.90-8.00   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663195241.655063 [  4]   8.00-8.10   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663195241.655086 [  4]   8.10-8.20   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663195241.655109 [  4]   8.20-8.30   sec  30.7 KBytes  2.51 Mbits/sec    0   5.66 KBytes       
1663195241.655132 [  4]   8.30-8.40   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663195241.655153 [  4]   8.40-8.50   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663195241.655179 [  4]   8.50-8.60   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663195241.655202 [  4]   8.60-8.70   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663195241.655226 [  4]   8.70-8.80   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663195241.655249 [  4]   8.80-8.90   sec  30.7 KBytes  2.51 Mbits/sec    0   5.66 KBytes       
1663195241.655272 [  4]   8.90-9.00   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663195241.655295 [  4]   9.00-9.10   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663195241.655319 [  4]   9.10-9.20   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663195241.655342 [  4]   9.20-9.30   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663195241.655365 [  4]   9.30-9.40   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663195241.655388 [  4]   9.40-9.50   sec  30.7 KBytes  2.51 Mbits/sec    0   5.66 KBytes       
1663195241.655411 [  4]   9.50-9.60   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663195241.655435 [  4]   9.60-9.70   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663195241.655458 [  4]   9.70-9.80   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663195241.655481 [  4]   9.80-9.90   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663195241.655505 [  4]   9.90-10.00  sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663195241.655528 - - - - - - - - - - - - - - - - - - - - - - - - -
1663195241.655552 [ ID] Interval           Transfer     Bandwidth       Retr
1663195241.655575 [  4]   0.00-10.00  sec  3.13 MBytes  2.63 Mbits/sec    0             sender
1663195241.655677 [  4]   0.00-10.00  sec  1.44 MBytes  1.21 Mbits/sec                  receiver
1663195241.655708 
1663195241.655734 iperf Done.
