1663194522.178234 Connecting to host 192.168.3.1, port 5101
1663194522.178393 [  4] local 192.168.10.2 port 56886 connected to 192.168.3.1 port 5101
1663194522.178429 [ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
1663194522.178452 [  4]   0.00-0.10   sec   230 KBytes  18.8 Mbits/sec    0   14.1 KBytes       
1663194522.178473 [  4]   0.10-0.20   sec   215 KBytes  17.6 Mbits/sec    0   14.1 KBytes       
1663194522.178496 [  4]   0.20-0.30   sec   307 KBytes  25.1 Mbits/sec    0   14.1 KBytes       
1663194522.178520 [  4]   0.30-0.40   sec   430 KBytes  35.2 Mbits/sec    0   14.1 KBytes       
1663194522.178543 [  4]   0.40-0.50   sec   552 KBytes  45.2 Mbits/sec    0   14.1 KBytes       
1663194522.178567 [  4]   0.50-0.60   sec   368 KBytes  30.1 Mbits/sec    0   14.1 KBytes       
1663194522.178590 [  4]   0.60-0.70   sec   123 KBytes  10.1 Mbits/sec    0   14.1 KBytes       
1663194522.178613 [  4]   0.70-0.80   sec   920 KBytes  75.1 Mbits/sec    0   14.1 KBytes       
1663194522.178636 [  4]   0.80-0.90   sec  61.4 KBytes  5.05 Mbits/sec    0   14.1 KBytes       
1663194522.178659 [  4]   0.90-1.00   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194522.178682 [  4]   1.00-1.10   sec  92.0 KBytes  7.54 Mbits/sec    0   14.1 KBytes       
1663194522.178704 [  4]   1.10-1.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194522.178728 [  4]   1.20-1.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194522.178751 [  4]   1.30-1.40   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663194522.178774 [  4]   1.40-1.50   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194522.178798 [  4]   1.50-1.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194522.178822 [  4]   1.60-1.70   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663194522.178845 [  4]   1.70-1.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194522.178868 [  4]   1.80-1.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194522.178892 [  4]   1.90-2.00   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663194522.178915 [  4]   2.00-2.10   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194522.178939 [  4]   2.10-2.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194522.178962 [  4]   2.20-2.30   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663194522.178985 [  4]   2.30-2.40   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663194522.179008 [  4]   2.40-2.50   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194522.179031 [  4]   2.50-2.60   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663194522.179055 [  4]   2.60-2.70   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663194522.179078 [  4]   2.70-2.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194522.179102 [  4]   2.80-2.90   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663194522.179127 [  4]   2.90-3.00   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663194522.179150 [  4]   3.00-3.10   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194522.179175 [  4]   3.10-3.20   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663194522.179199 [  4]   3.20-3.30   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663194522.179223 [  4]   3.30-3.40   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194522.179247 [  4]   3.40-3.50   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663194522.179271 [  4]   3.50-3.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194522.179294 [  4]   3.60-3.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194522.179318 [  4]   3.70-3.80   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663194522.179341 [  4]   3.80-3.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194522.179364 [  4]   3.90-4.00   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194522.179387 [  4]   4.00-4.10   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663194522.179410 [  4]   4.10-4.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194522.179431 [  4]   4.20-4.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194522.179455 [  4]   4.30-4.40   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663194522.179479 [  4]   4.40-4.50   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194522.179502 [  4]   4.50-4.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194522.179525 [  4]   4.60-4.70   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663194522.179550 [  4]   4.70-4.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194522.179574 [  4]   4.80-4.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194527.678148 [  4]   4.90-5.00   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663194527.678265 [  4]   5.00-5.10   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663194527.678309 [  4]   5.10-5.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
