1663196832.218171 Connecting to host 192.168.3.1, port 5101
1663196832.218331 [  4] local 192.168.10.2 port 58196 connected to 192.168.3.1 port 5101
1663196832.218365 [ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
1663196832.218388 [  4]   0.00-0.10   sec   197 KBytes  16.1 Mbits/sec    0   14.1 KBytes       
1663196837.710300 [  4]   5.40-5.50   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196837.710324 [  4]   5.50-5.60   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663196837.710348 [  4]   5.60-5.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196837.710372 [  4]   5.70-5.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196837.710396 [  4]   5.80-5.90   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663196837.710420 [  4]   5.90-6.00   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196837.710443 [  4]   6.00-6.10   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196837.710467 [  4]   6.10-6.20   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196837.710491 [  4]   6.20-6.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196837.710515 [  4]   6.30-6.40   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196837.710539 [  4]   6.40-6.50   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196837.710563 [  4]   6.50-6.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196837.710587 [  4]   6.60-6.70   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663196837.710613 [  4]   6.70-6.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196837.710638 [  4]   6.80-6.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196837.710662 [  4]   6.90-7.00   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663196837.710685 [  4]   7.00-7.10   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196837.710709 [  4]   7.10-7.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196837.710732 [  4]   7.20-7.30   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663196837.710756 [  4]   7.30-7.40   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196837.710780 [  4]   7.40-7.50   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196837.710804 [  4]   7.50-7.60   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196837.710828 [  4]   7.60-7.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196837.710851 [  4]   7.70-7.80   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196837.710875 [  4]   7.80-7.90   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196837.710899 [  4]   7.90-8.00   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196837.710922 [  4]   8.00-8.10   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196837.710946 [  4]   8.10-8.20   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196837.710970 [  4]   8.20-8.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196837.710993 [  4]   8.30-8.40   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663196837.711015 [  4]   8.40-8.50   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196837.711039 [  4]   8.50-8.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196837.711062 [  4]   8.60-8.70   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663196837.711086 [  4]   8.70-8.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196837.711110 [  4]   8.80-8.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196837.711133 [  4]   8.90-9.00   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663196837.711157 [  4]   9.00-9.10   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196837.711180 [  4]   9.10-9.20   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196837.711203 [  4]   9.20-9.30   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196837.711226 [  4]   9.30-9.40   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196837.711249 [  4]   9.40-9.50   sec  73.9 KBytes  6.05 Mbits/sec    0   14.1 KBytes       
1663196837.711272 [  4]   9.50-9.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196837.711295 [  4]   9.60-9.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196837.711319 [  4]   9.70-9.80   sec  27.9 KBytes  2.28 Mbits/sec    0   14.1 KBytes       
1663196837.711342 [  4]   9.80-9.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196837.711365 [  4]   9.90-10.00  sec  62.8 KBytes  5.14 Mbits/sec    0   14.1 KBytes       
1663196837.711388 - - - - - - - - - - - - - - - - - - - - - - - - -
1663196837.711412 [ ID] Interval           Transfer     Bandwidth       Retr
1663196837.711440 [  4]   0.00-10.00  sec  5.87 MBytes  4.92 Mbits/sec    0             sender
1663196837.711467 [  4]   0.00-10.00  sec  2.46 MBytes  2.07 Mbits/sec                  receiver
1663196837.711493 
1663196837.711518 iperf Done.
