1663196491.333238 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:35377 192.168.4.1:5101 users:(("iperf3",pid=16919,fd=4)) timer:(on,920ms,0) uid:20001 ino:12266117 sk:8d4a 1663196491.333251 	 pcc_loss rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:587165636 lastrcv:587165636 lastack:587165636 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                         
1663196491.334021 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f1:40269 192.168.4.1:5102 users:(("iperf3",pid=16923,fd=4)) timer:(on,912ms,0) uid:20001 ino:12269217 sk:8d51 1663196491.334033 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                               
1663196491.481378 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:35377 192.168.4.1:5101 users:(("iperf3",pid=16919,fd=4)) timer:(on,772ms,0) uid:20001 ino:12266117 sk:8d4a 1663196491.481391 	 pcc_loss rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:587165784 lastrcv:587165784 lastack:587165784 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                              
1663196491.481402 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f1:42055 192.168.4.1:5101 users:(("iperf3",pid=16919,fd=4)) timer:(on,772ms,0) uid:20001 ino:12266117 sk:8d4b 1663196491.481414 	 pcc_loss rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:587165784 lastrcv:587165784 lastack:587165784 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                              
1663196491.481490 tcp   ESTAB    0      618324          192.168.10.2:55400 192.168.3.1:5102 users:(("iperf3",pid=16923,fd=4)) timer:(on,088ms,0) uid:20001 ino:12269217 sk:8d4c 1663196491.481502 	 ts sack reno wscale:7,7 rto:244 rtt:41.997/2.438 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:434 bytes_sent:1183849 bytes_acked:589802 segs_out:857 segs_in:159 data_segs_out:854 send 118056433bps lastsnd:4 lastrcv:260 lastack:4 pacing_rate 236109344bps delivery_rate 55487336bps delivered:433 busy:244ms rwnd_limited:4ms(1.6%) sndbuf_limited:4ms(1.6%) unacked:422 rcv_space:14280 rcv_ssthresh:64108 notsent:24276 minrtt:30.134
1663196491.481513 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:59471 192.168.3.1:5101 users:(("iperf3",pid=16919,fd=4)) timer:(on,772ms,0) uid:20001 ino:12266117 sk:8d4d 1663196491.481524 	 pcc_loss rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:587165784 lastrcv:587165784 lastack:587165784 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                              
1663196491.481636 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:41027 192.168.3.1:5102 users:(("iperf3",pid=16923,fd=4)) timer:(on,772ms,0) uid:20001 ino:12269217 sk:8d4e 1663196491.481649 	 pcc_loss rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:587165784 lastrcv:587165784 lastack:587165784 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                              
1663196491.481663 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:53579 192.168.4.1:5102 users:(("iperf3",pid=16923,fd=4)) timer:(on,772ms,0) uid:20001 ino:12269217 sk:8d4f 1663196491.481676 	 pcc_loss rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:587165784 lastrcv:587165784 lastack:587165784 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                              
1663196491.481719 tcp   ESTAB    0      35700           192.168.10.2:58006 192.168.3.1:5101 users:(("iperf3",pid=16919,fd=4)) timer:(on,080ms,0) uid:20001 ino:12266117 sk:8d50 1663196491.481733 	 ts sack pcc_loss wscale:7,7 rto:236 rtt:35.173/4.061 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:48 bytes_sent:135697 bytes_acked:105710 segs_out:99 segs_in:40 data_segs_out:96 send 15590140bps lastrcv:260 lastack:4 pacing_rate 8000000bps delivery_rate 7070400bps delivered:76 busy:244ms unacked:21 rcv_space:14280 rcv_ssthresh:64108 notsent:5712 minrtt:30.282                                                                  
1663196491.481782 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f1:40269 192.168.4.1:5102 users:(("iperf3",pid=16923,fd=4)) timer:(on,772ms,0) uid:20001 ino:12269217 sk:8d51 1663196491.481796 	 pcc_loss rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:587165784 lastrcv:587165784 lastack:587165784 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                              
1663196491.481864 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:35377 192.168.4.1:5101 users:(("iperf3",pid=16919,fd=4)) timer:(on,764ms,0) uid:20001 ino:12266117 sk:8d4a 1663196491.481877 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                    
1663196491.481891 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f1:42055 192.168.4.1:5101 users:(("iperf3",pid=16919,fd=4)) timer:(on,764ms,0) uid:20001 ino:12266117 sk:8d4b 1663196491.481903 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                    
1663196491.481967 mptcp ESTAB    0      689432          192.168.10.2:55400 192.168.3.1:5102 users:(("iperf3",pid=16923,fd=4)) timer:(on,080ms,0) uid:20001 ino:12269217 sk:8d4c 1663196491.481980 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:1e6                                                                                                                                                                                                                                                                                                                                                                         
1663196491.481993 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:59471 192.168.3.1:5101 users:(("iperf3",pid=16919,fd=4)) timer:(on,764ms,0) uid:20001 ino:12266117 sk:8d4d 1663196491.482007 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                    
1663196491.482070 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:41027 192.168.3.1:5102 users:(("iperf3",pid=16923,fd=4)) timer:(on,764ms,0) uid:20001 ino:12269217 sk:8d4e 1663196491.482082 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                    
1663196491.482095 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:53579 192.168.4.1:5102 users:(("iperf3",pid=16923,fd=4)) timer:(on,764ms,0) uid:20001 ino:12269217 sk:8d4f 1663196491.482108 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                    
1663196491.482152 mptcp ESTAB    0      46992           192.168.10.2:58006 192.168.3.1:5101 users:(("iperf3",pid=16919,fd=4)) timer:(on,080ms,0) uid:20001 ino:12266117 sk:8d50 1663196491.482165 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:1a                                                                                                                                                                                                                                                                                                                                                                          
1663196491.482205 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f1:40269 192.168.4.1:5102 users:(("iperf3",pid=16923,fd=4)) timer:(on,764ms,0) uid:20001 ino:12269217 sk:8d51 1663196491.482219 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                    
