1663194564.170215 Connecting to host 192.168.3.1, port 5101
1663194564.170367 [  4] local 192.168.10.2 port 56910 connected to 192.168.3.1 port 5101
1663194564.170405 [ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
1663194564.170428 [  4]   0.00-0.10   sec   720 KBytes  58.8 Mbits/sec    0   5.66 KBytes       
1663194564.171011 [  4]   2.40-2.50   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663194564.171034 [  4]   2.50-2.60   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663194564.171058 [  4]   2.60-2.70   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663194564.171081 [  4]   2.70-2.80   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663194564.171105 [  4]   2.80-2.90   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663194564.171129 [  4]   2.90-3.00   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663194564.171153 [  4]   3.00-3.10   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194564.171177 [  4]   3.10-3.20   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663194564.171203 [  4]   3.20-3.30   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663194564.171232 [  4]   3.30-3.40   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663194564.171261 [  4]   3.40-3.50   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663194564.171285 [  4]   3.50-3.60   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663194564.171309 [  4]   3.60-3.70   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663194564.171333 [  4]   3.70-3.80   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194564.171356 [  4]   3.80-3.90   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194564.171379 [  4]   3.90-4.00   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194564.171403 [  4]   4.00-4.10   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663194564.171424 [  4]   4.10-4.20   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194564.171447 [  4]   4.20-4.30   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663194564.171471 [  4]   4.30-4.40   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194564.171494 [  4]   4.40-4.50   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194564.171517 [  4]   4.50-4.60   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663194564.171541 [  4]   4.60-4.70   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194564.171564 [  4]   4.70-4.80   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194564.171587 [  4]   4.80-4.90   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.602140 [  4]   4.90-5.00   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663194569.602241 [  4]   5.00-5.10   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.602272 [  4]   5.10-5.20   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.602294 [  4]   5.20-5.30   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663194569.602324 [  4]   5.30-5.40   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.602349 [  4]   5.40-5.50   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.602372 [  4]   5.50-5.60   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663194569.602396 [  4]   5.60-5.70   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.602420 [  4]   5.70-5.80   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.602443 [  4]   5.80-5.90   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663194569.602467 [  4]   5.90-6.00   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.602491 [  4]   6.00-6.10   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.602514 [  4]   6.10-6.20   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663194569.602538 [  4]   6.20-6.30   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.602561 [  4]   6.30-6.40   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.602585 [  4]   6.40-6.50   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.602609 [  4]   6.50-6.60   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663194569.602632 [  4]   6.60-6.70   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.602656 [  4]   6.70-6.80   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.602680 [  4]   6.80-6.90   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.602703 [  4]   6.90-7.00   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663194569.602727 [  4]   7.00-7.10   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.602751 [  4]   7.10-7.20   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.602775 [  4]   7.20-7.30   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.602799 [  4]   7.30-7.40   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.602823 [  4]   7.40-7.50   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.602848 [  4]   7.50-7.60   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663194569.602873 [  4]   7.60-7.70   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.602898 [  4]   7.70-7.80   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.602924 [  4]   7.80-7.90   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.602948 [  4]   7.90-8.00   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.602972 [  4]   8.00-8.10   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.602996 [  4]   8.10-8.20   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.603019 [  4]   8.20-8.30   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.603043 [  4]   8.30-8.40   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663194569.603064 [  4]   8.40-8.50   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.603086 [  4]   8.50-8.60   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.603110 [  4]   8.60-8.70   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.603134 [  4]   8.70-8.80   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.603158 [  4]   8.80-8.90   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.603181 [  4]   8.90-9.00   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663194569.603205 [  4]   9.00-9.10   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.603229 [  4]   9.10-9.20   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.603252 [  4]   9.20-9.30   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.603276 [  4]   9.30-9.40   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.603299 [  4]   9.40-9.50   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.603323 [  4]   9.50-9.60   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.603346 [  4]   9.60-9.70   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.603370 [  4]   9.70-9.80   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663194569.603393 [  4]   9.80-9.90   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.603417 [  4]   9.90-10.00  sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194569.603442 - - - - - - - - - - - - - - - - - - - - - - - - -
1663194569.603466 [ ID] Interval           Transfer     Bandwidth       Retr
1663194569.603491 [  4]   0.00-10.00  sec  5.11 MBytes  4.28 Mbits/sec    0             sender
1663194569.603514 [  4]   0.00-10.00  sec  3.30 MBytes  2.77 Mbits/sec                  receiver
1663194569.603538 
1663194569.603561 iperf Done.
