1663194412.231326 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:50087 192.168.4.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,924ms,0) uid:20001 ino:12003322 sk:8547 1663194412.231398 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585086532 lastrcv:585086532 lastack:585086532 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                         
1663194412.232005 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:58491 192.168.3.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,916ms,0) uid:20001 ino:12003322 sk:854a 1663194412.232019 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                          
1663194412.232056 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f1:57519 192.168.4.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,916ms,0) uid:20001 ino:12003322 sk:854b 1663194412.232067 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                          
1663194412.232108 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:42003 192.168.4.1:5101 users:(("iperf3",pid=3761,fd=4)) timer:(on,912ms,0) uid:20001 ino:11950998 sk:854c 1663194412.232121 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                          
1663194412.232163 mptcp ESTAB    0      57120           192.168.10.2:54222 192.168.3.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,068ms,0) uid:20001 ino:12003322 sk:854d 1663194412.232177 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:28                                                                                                                                                                                                                                                                                                
1663194412.232244 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:54501 192.168.3.1:5101 users:(("iperf3",pid=3761,fd=4)) timer:(on,912ms,0) uid:20001 ino:11950998 sk:854e 1663194412.232257 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                          
1663194412.377281 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:50087 192.168.4.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,776ms,0) uid:20001 ino:12003322 sk:8547 1663194412.377357 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585086680 lastrcv:585086680 lastack:585086680 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                   
1663194412.377422 tcp   ESTAB    0      577968          192.168.10.2:56826 192.168.3.1:5101 users:(("iperf3",pid=3761,fd=4)) timer:(on,088ms,0) uid:20001 ino:11950998 sk:8548 1663194412.377433 	 ts sack lia wscale:7,7 rto:244 rtt:41.19/2.207 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:430 bytes_sent:1157773 bytes_acked:579806 segs_out:863 segs_in:156 data_segs_out:860 send 119260015bps lastsnd:4 lastrcv:260 lastack:4 pacing_rate 238520024bps delivery_rate 55881680bps delivered:431 busy:244ms rwnd_limited:8ms(3.3%) sndbuf_limited:4ms(1.6%) unacked:430 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.118
1663194412.377474 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f1:48583 192.168.4.1:5101 users:(("iperf3",pid=3761,fd=4)) timer:(on,772ms,0) uid:20001 ino:11950998 sk:8549 1663194412.377489 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585086680 lastrcv:585086680 lastack:585086680 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                   
1663194412.377500 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:58491 192.168.3.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,776ms,0) uid:20001 ino:12003322 sk:854a 1663194412.377511 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585086680 lastrcv:585086680 lastack:585086680 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                   
1663194412.377544 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f1:57519 192.168.4.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,776ms,0) uid:20001 ino:12003322 sk:854b 1663194412.377557 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585086680 lastrcv:585086680 lastack:585086680 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                   
1663194412.377601 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:42003 192.168.4.1:5101 users:(("iperf3",pid=3761,fd=4)) timer:(on,768ms,0) uid:20001 ino:11950998 sk:854c 1663194412.377617 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585086684 lastrcv:585086684 lastack:585086684 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                   
1663194412.377659 tcp   ESTAB    0      414120          192.168.10.2:54222 192.168.3.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,104ms,0) uid:20001 ino:12003322 sk:854d 1663194412.377671 	 ts sack reno wscale:7,7 rto:248 rtt:46.538/1.586 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:293 bytes_sent:804001 bytes_acked:395594 segs_out:585 segs_in:122 data_segs_out:582 send 71924707bps lastrcv:260 pacing_rate 143849408bps delivery_rate 34407472bps delivered:294 busy:244ms sndbuf_limited:4ms(1.6%) unacked:289 rcv_space:14280 rcv_ssthresh:64108 notsent:5712 minrtt:30.233                              
1663194412.377743 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:54501 192.168.3.1:5101 users:(("iperf3",pid=3761,fd=4)) timer:(on,768ms,0) uid:20001 ino:11950998 sk:854e 1663194412.377754 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585086684 lastrcv:585086684 lastack:585086684 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                   
1663194412.377765 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:50087 192.168.4.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,768ms,0) uid:20001 ino:12003322 sk:8547 1663194412.377777 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                    
1663194412.377847 mptcp ESTAB    0      577968          192.168.10.2:56826 192.168.3.1:5101 users:(("iperf3",pid=3761,fd=4)) timer:(on,080ms,0) uid:20001 ino:11950998 sk:8548 1663194412.377858 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:1ae                                                                                                                                                                                                                                                                                                                                                         
1663194412.377891 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f1:48583 192.168.4.1:5101 users:(("iperf3",pid=3761,fd=4)) timer:(on,764ms,0) uid:20001 ino:11950998 sk:8549 1663194412.377904 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                    
1663194412.377916 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:58491 192.168.3.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,768ms,0) uid:20001 ino:12003322 sk:854a 1663194412.377927 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                    
1663194412.377963 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f1:57519 192.168.4.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,768ms,0) uid:20001 ino:12003322 sk:854b 1663194412.377975 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                    
1663194412.378015 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:42003 192.168.4.1:5101 users:(("iperf3",pid=3761,fd=4)) timer:(on,764ms,0) uid:20001 ino:11950998 sk:854c 1663194412.378025 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                    
1663194412.378060 mptcp ESTAB    0      491232          192.168.10.2:54222 192.168.3.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,108ms,0) uid:20001 ino:12003322 sk:854d 1663194412.378075 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:154                                                                                                                                                                                                                                                                                                                                                         
1663194412.378137 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:54501 192.168.3.1:5101 users:(("iperf3",pid=3761,fd=4)) timer:(on,764ms,0) uid:20001 ino:11950998 sk:854e 1663194412.378151 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                    
1663194412.524112 tcp   SYN-SENT 0      1       192.168.20.2%enp6s0f0:50087 192.168.4.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,632ms,0) uid:20001 ino:12003322 sk:8547 1663194412.524184 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585086824 lastrcv:585086824 lastack:585086824 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                      
1663194412.524249 tcp   ESTAB    0      1494064          192.168.10.2:56826 192.168.3.1:5101 users:(("iperf3",pid=3761,fd=4)) timer:(on,200ms,0) uid:20001 ino:11950998 sk:8548 1663194412.524261 	 ts sack lia wscale:7,7 rto:312 rtt:111.366/2.779 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:1076 bytes_sent:2947429 bytes_acked:1459454 segs_out:2151 segs_in:301 data_segs_out:2148 send 110376812bps lastrcv:408 pacing_rate 220753368bps delivery_rate 53601400bps delivered:1077 busy:392ms rwnd_limited:64ms(16.3%) sndbuf_limited:4ms(1.0%) unacked:1072 rcv_space:14280 rcv_ssthresh:64108 notsent:6088 minrtt:30.118
1663194412.524301 tcp   SYN-SENT 0      1       192.168.10.2%enp6s0f1:48583 192.168.4.1:5101 users:(("iperf3",pid=3761,fd=4)) timer:(on,624ms,0) uid:20001 ino:11950998 sk:8549 1663194412.524316 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585086828 lastrcv:585086828 lastack:585086828 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                      
1663194412.524331 tcp   SYN-SENT 0      1       192.168.20.2%enp6s0f0:58491 192.168.3.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,628ms,0) uid:20001 ino:12003322 sk:854a 1663194412.524344 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585086828 lastrcv:585086828 lastack:585086828 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                      
1663194412.524380 tcp   SYN-SENT 0      1       192.168.10.2%enp6s0f1:57519 192.168.4.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,628ms,0) uid:20001 ino:12003322 sk:854b 1663194412.524390 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585086828 lastrcv:585086828 lastack:585086828 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                      
1663194412.524430 tcp   SYN-SENT 0      1       192.168.20.2%enp6s0f0:42003 192.168.4.1:5101 users:(("iperf3",pid=3761,fd=4)) timer:(on,624ms,0) uid:20001 ino:11950998 sk:854c 1663194412.524444 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585086828 lastrcv:585086828 lastack:585086828 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                      
1663194412.524484 tcp   ESTAB    0      1239504          192.168.10.2:54222 192.168.3.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,180ms,0) uid:20001 ino:12003322 sk:854d 1663194412.524497 	 ts sack reno wscale:7,7 rto:300 rtt:99.031/2.571 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:868 bytes_sent:2434777 bytes_acked:1212410 segs_out:1727 segs_in:253 data_segs_out:1724 send 100130585bps lastsnd:28 lastrcv:404 lastack:28 pacing_rate 200259904bps delivery_rate 48778624bps delivered:869 busy:388ms sndbuf_limited:4ms(1.0%) unacked:856 rcv_space:14280 rcv_ssthresh:64108 notsent:17136 minrtt:30.233     
1663194412.524570 tcp   SYN-SENT 0      1       192.168.20.2%enp6s0f0:54501 192.168.3.1:5101 users:(("iperf3",pid=3761,fd=4)) timer:(on,624ms,0) uid:20001 ino:11950998 sk:854e 1663194412.524583 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585086828 lastrcv:585086828 lastack:585086828 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                      
1663194412.524597 mptcp SYN-SENT 0      1       192.168.20.2%enp6s0f0:50087 192.168.4.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,624ms,0) uid:20001 ino:12003322 sk:8547 1663194412.524610 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                       
1663194412.524678 mptcp ESTAB    0      1584028          192.168.10.2:56826 192.168.3.1:5101 users:(("iperf3",pid=3761,fd=4)) timer:(on,200ms,0) uid:20001 ino:11950998 sk:8548 1663194412.524691 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:478                                                                                                                                                                                                                                                                                                                                                            
1663194412.524727 mptcp SYN-SENT 0      1       192.168.10.2%enp6s0f1:48583 192.168.4.1:5101 users:(("iperf3",pid=3761,fd=4)) timer:(on,616ms,0) uid:20001 ino:11950998 sk:8549 1663194412.524738 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                       
1663194412.524749 mptcp SYN-SENT 0      1       192.168.20.2%enp6s0f0:58491 192.168.3.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,620ms,0) uid:20001 ino:12003322 sk:854a 1663194412.524762 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                       
1663194412.524802 mptcp SYN-SENT 0      1       192.168.10.2%enp6s0f1:57519 192.168.4.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,620ms,0) uid:20001 ino:12003322 sk:854b 1663194412.524816 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                       
1663194412.524857 mptcp SYN-SENT 0      1       192.168.20.2%enp6s0f0:42003 192.168.4.1:5101 users:(("iperf3",pid=3761,fd=4)) timer:(on,616ms,0) uid:20001 ino:11950998 sk:854c 1663194412.524870 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                       
1663194412.524908 mptcp ESTAB    0      1239504          192.168.10.2:54222 192.168.3.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,172ms,0) uid:20001 ino:12003322 sk:854d 1663194412.524922 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:358                                                                                                                                                                                                                                                                                                                                                            
1663194412.524988 mptcp SYN-SENT 0      1       192.168.20.2%enp6s0f0:54501 192.168.3.1:5101 users:(("iperf3",pid=3761,fd=4)) timer:(on,616ms,0) uid:20001 ino:11950998 sk:854e 1663194412.525002 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                       
1663194412.669343 tcp   SYN-SENT 0      1       192.168.20.2%enp6s0f0:50087 192.168.4.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,484ms,0) uid:20001 ino:12003322 sk:8547 1663194412.669414 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585086972 lastrcv:585086972 lastack:585086972 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                            
1663194412.669479 tcp   ESTAB    0      2202688          192.168.10.2:56826 192.168.3.1:5101 users:(("iperf3",pid=3761,fd=4)) timer:(on,160ms,0) uid:20001 ino:11950998 sk:8548 1663194412.669490 	 ts sack lia wscale:7,7 rto:340 rtt:139.099/0.988 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:1583 bytes_sent:4374001 bytes_acked:2177026 segs_out:3165 segs_in:396 data_segs_out:3162 send 130009504bps lastsnd:84 lastrcv:552 lastack:84 pacing_rate 260019008bps delivery_rate 59516112bps delivered:1584 busy:536ms rwnd_limited:64ms(11.9%) sndbuf_limited:4ms(0.7%) unacked:1579 rcv_space:14280 rcv_ssthresh:64108 notsent:5712 minrtt:30.118
1663194412.669535 tcp   SYN-SENT 0      1       192.168.10.2%enp6s0f1:48583 192.168.4.1:5101 users:(("iperf3",pid=3761,fd=4)) timer:(on,480ms,0) uid:20001 ino:11950998 sk:8549 1663194412.669547 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585086972 lastrcv:585086972 lastack:585086972 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                            
1663194412.669564 tcp   SYN-SENT 0      1       192.168.20.2%enp6s0f0:58491 192.168.3.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,484ms,0) uid:20001 ino:12003322 sk:854a 1663194412.669576 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585086972 lastrcv:585086972 lastack:585086972 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                            
1663194412.669612 tcp   SYN-SENT 0      1       192.168.10.2%enp6s0f1:57519 192.168.4.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,480ms,0) uid:20001 ino:12003322 sk:854b 1663194412.669623 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585086976 lastrcv:585086976 lastack:585086976 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                            
1663194412.669658 tcp   SYN-SENT 0      1       192.168.20.2%enp6s0f0:42003 192.168.4.1:5101 users:(("iperf3",pid=3761,fd=4)) timer:(on,476ms,0) uid:20001 ino:11950998 sk:854c 1663194412.669672 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585086976 lastrcv:585086976 lastack:585086976 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                            
1663194412.669712 tcp   ESTAB    0      2261952          192.168.10.2:54222 192.168.3.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,368ms,0) uid:20001 ino:12003322 sk:854d 1663194412.669726 	 ts sack reno wscale:7,7 rto:380 rtt:179.607/3.101 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:1584 bytes_sent:4491097 bytes_acked:2234858 segs_out:3167 segs_in:375 data_segs_out:3164 send 100751173bps lastrcv:552 pacing_rate 201501504bps delivery_rate 49180576bps delivered:1585 busy:536ms sndbuf_limited:4ms(0.7%) unacked:1580 rcv_space:14280 rcv_ssthresh:64108 notsent:5712 minrtt:30.233                                              
1663194412.669801 tcp   SYN-SENT 0      1       192.168.20.2%enp6s0f0:54501 192.168.3.1:5101 users:(("iperf3",pid=3761,fd=4)) timer:(on,476ms,0) uid:20001 ino:11950998 sk:854e 1663194412.669812 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585086976 lastrcv:585086976 lastack:585086976 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                            
1663194412.669825 mptcp SYN-SENT 0      1       192.168.20.2%enp6s0f0:50087 192.168.4.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,476ms,0) uid:20001 ino:12003322 sk:8547 1663194412.669839 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                             
1663194412.669906 mptcp ESTAB    0      2212684          192.168.10.2:56826 192.168.3.1:5101 users:(("iperf3",pid=3761,fd=4)) timer:(on,180ms,0) uid:20001 ino:11950998 sk:8548 1663194412.669920 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:634                                                                                                                                                                                                                                                                                                                                                                                  
1663194412.669958 mptcp SYN-SENT 0      1       192.168.10.2%enp6s0f1:48583 192.168.4.1:5101 users:(("iperf3",pid=3761,fd=4)) timer:(on,472ms,0) uid:20001 ino:11950998 sk:8549 1663194412.669970 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                             
1663194412.669981 mptcp SYN-SENT 0      1       192.168.20.2%enp6s0f0:58491 192.168.3.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,476ms,0) uid:20001 ino:12003322 sk:854a 1663194412.669995 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                             
1663194412.670035 mptcp SYN-SENT 0      1       192.168.10.2%enp6s0f1:57519 192.168.4.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,476ms,0) uid:20001 ino:12003322 sk:854b 1663194412.670048 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                             
1663194412.670088 mptcp SYN-SENT 0      1       192.168.20.2%enp6s0f0:42003 192.168.4.1:5101 users:(("iperf3",pid=3761,fd=4)) timer:(on,472ms,0) uid:20001 ino:11950998 sk:854c 1663194412.670102 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                             
1663194412.670143 mptcp ESTAB    0      2324784          192.168.10.2:54222 192.168.3.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,204ms,0) uid:20001 ino:12003322 sk:854d 1663194412.670157 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:659                                                                                                                                                                                                                                                                                                                                                                                  
1663194412.670225 mptcp SYN-SENT 0      1       192.168.20.2%enp6s0f0:54501 192.168.3.1:5101 users:(("iperf3",pid=3761,fd=4)) timer:(on,472ms,0) uid:20001 ino:11950998 sk:854e 1663194412.670239 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                             
1663194412.815585 tcp   SYN-SENT 0      1       192.168.20.2%enp6s0f0:50087 192.168.4.1:5102 users:(("iperf3",pid=3765,fd=4)) timer:(on,340ms,0) uid:20001 ino:12003322 sk:8547 1663194412.815672 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585087116 lastrcv:585087116 lastack:585087116 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                           
