1663194312.270267 Connecting to host 192.168.3.1, port 5101
1663194312.270425 [  4] local 192.168.10.2 port 56768 connected to 192.168.3.1 port 5101
1663194312.270470 [ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
1663194312.270501 [  4]   0.00-0.10   sec   230 KBytes  18.8 Mbits/sec    0   14.1 KBytes       
1663194317.867183 [  4]   8.30-8.40   sec   251 KBytes  20.5 Mbits/sec    0   14.1 KBytes       
1663194317.867207 [  4]   8.40-8.50   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663194317.867230 [  4]   8.50-8.60   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663194317.867254 [  4]   8.60-8.70   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663194317.867279 [  4]   8.70-8.80   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663194317.867304 [  4]   8.80-8.90   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663194317.867329 [  4]   8.90-9.00   sec   251 KBytes  20.5 Mbits/sec    0   14.1 KBytes       
1663194317.867354 [  4]   9.00-9.10   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663194317.867380 [  4]   9.10-9.20   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663194317.867405 [  4]   9.20-9.30   sec   314 KBytes  25.7 Mbits/sec    0   14.1 KBytes       
1663194317.867430 [  4]   9.30-9.40   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663194317.867456 [  4]   9.40-9.50   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663194317.867482 [  4]   9.50-9.60   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663194317.867509 [  4]   9.60-9.70   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663194317.867535 [  4]   9.70-9.80   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663194317.867561 [  4]   9.80-9.90   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663194317.867586 [  4]   9.90-10.00  sec   314 KBytes  25.7 Mbits/sec    0   14.1 KBytes       
1663194317.867638 - - - - - - - - - - - - - - - - - - - - - - - - -
1663194317.867665 [ ID] Interval           Transfer     Bandwidth       Retr
1663194317.867696 [  4]   0.00-10.00  sec  13.1 MBytes  11.0 Mbits/sec    0             sender
1663194317.867725 [  4]   0.00-10.00  sec  10.1 MBytes  8.51 Mbits/sec                  receiver
1663194317.867752 
1663194317.867778 iperf Done.
