1663196706.190192 Connecting to host 192.168.3.1, port 5101
1663196706.190345 [  4] local 192.168.10.2 port 58124 connected to 192.168.3.1 port 5101
1663196706.190380 [ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
1663196706.190403 [  4]   0.00-0.10   sec   230 KBytes  18.8 Mbits/sec    0   14.1 KBytes       
1663196706.191273 [  4]   3.80-3.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196706.191296 [  4]   3.90-4.00   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196706.191319 [  4]   4.00-4.10   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196706.191341 [  4]   4.10-4.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196706.191364 [  4]   4.20-4.30   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196706.191387 [  4]   4.30-4.40   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196706.191410 [  4]   4.40-4.50   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196706.191433 [  4]   4.50-4.60   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196706.191456 [  4]   4.60-4.70   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196706.191479 [  4]   4.70-4.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196706.191502 [  4]   4.80-4.90   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196711.730096 [  4]   4.90-5.00   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196711.730193 [  4]   5.00-5.10   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196711.730222 [  4]   5.10-5.20   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196711.730245 [  4]   5.20-5.30   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196711.730275 [  4]   5.30-5.40   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196711.730300 [  4]   5.40-5.50   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196711.730324 [  4]   5.50-5.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196711.730347 [  4]   5.60-5.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196711.730378 [  4]   5.70-5.80   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196711.730401 [  4]   5.80-5.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196711.730425 [  4]   5.90-6.00   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196711.730448 [  4]   6.00-6.10   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196711.730472 [  4]   6.10-6.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196711.730495 [  4]   6.20-6.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196711.730518 [  4]   6.30-6.40   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196711.730542 [  4]   6.40-6.50   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196711.730565 [  4]   6.50-6.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196711.730588 [  4]   6.60-6.70   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196711.730612 [  4]   6.70-6.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196711.730637 [  4]   6.80-6.90   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196711.730660 [  4]   6.90-7.00   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196711.730684 [  4]   7.00-7.10   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196711.730707 [  4]   7.10-7.20   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196711.730730 [  4]   7.20-7.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196711.730753 [  4]   7.30-7.40   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196711.730777 [  4]   7.40-7.50   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196711.730800 [  4]   7.50-7.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196711.730824 [  4]   7.60-7.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196711.730847 [  4]   7.70-7.80   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196711.730871 [  4]   7.80-7.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196711.730894 [  4]   7.90-8.00   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196711.730917 [  4]   8.00-8.10   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196711.730941 [  4]   8.10-8.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196711.730964 [  4]   8.20-8.30   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196711.730987 [  4]   8.30-8.40   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196711.731007 [  4]   8.40-8.50   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196711.731028 [  4]   8.50-8.60   sec  32.1 KBytes  2.63 Mbits/sec    0   14.1 KBytes       
1663196711.731051 [  4]   8.60-8.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196711.731075 [  4]   8.70-8.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196711.731099 [  4]   8.80-8.90   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663196711.731122 [  4]   8.90-9.00   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196711.731145 [  4]   9.00-9.10   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196711.731168 [  4]   9.10-9.20   sec   251 KBytes  20.5 Mbits/sec    0   14.1 KBytes       
1663196711.731192 [  4]   9.20-9.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196711.731215 [  4]   9.30-9.40   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196711.731238 [  4]   9.40-9.50   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196711.731261 [  4]   9.50-9.60   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196711.731284 [  4]   9.60-9.70   sec   314 KBytes  25.7 Mbits/sec    0   14.1 KBytes       
1663196711.731307 [  4]   9.70-9.80   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196711.731330 [  4]   9.80-9.90   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196711.731354 [  4]   9.90-10.00  sec   314 KBytes  25.7 Mbits/sec    0   14.1 KBytes       
1663196711.731377 - - - - - - - - - - - - - - - - - - - - - - - - -
1663196711.731400 [ ID] Interval           Transfer     Bandwidth       Retr
1663196711.731428 [  4]   0.00-10.00  sec  7.40 MBytes  6.21 Mbits/sec    0             sender
1663196711.731453 [  4]   0.00-10.00  sec  4.27 MBytes  3.58 Mbits/sec                  receiver
1663196711.731476 
1663196711.731500 iperf Done.
