1663195152.258278 Connecting to host 192.168.3.1, port 5101
1663195152.258421 [  4] local 192.168.10.2 port 57246 connected to 192.168.3.1 port 5101
1663195152.258457 [ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
1663195152.258492 [  4]   0.00-0.10   sec   197 KBytes  16.1 Mbits/sec    0   14.1 KBytes       
1663195152.259371 [  4]   3.60-3.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195152.259396 [  4]   3.70-3.80   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663195152.259420 [  4]   3.80-3.90   sec  44.6 KBytes  3.66 Mbits/sec    0   14.1 KBytes       
1663195152.259444 [  4]   3.90-4.00   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195152.259467 [  4]   4.00-4.10   sec  25.1 KBytes  2.06 Mbits/sec    0   14.1 KBytes       
1663195152.259490 [  4]   4.10-4.20   sec  62.8 KBytes  5.14 Mbits/sec    0   14.1 KBytes       
1663195152.259513 [  4]   4.20-4.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195152.259537 [  4]   4.30-4.40   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663195152.259561 [  4]   4.40-4.50   sec  62.8 KBytes  5.14 Mbits/sec    0   14.1 KBytes       
1663195152.259584 [  4]   4.50-4.60   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663195152.259631 [  4]   4.60-4.70   sec  62.8 KBytes  5.14 Mbits/sec    0   14.1 KBytes       
1663195152.259658 [  4]   4.70-4.80   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663195152.259682 [  4]   4.80-4.90   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663195157.858129 [  4]   4.90-5.00   sec  62.8 KBytes  5.14 Mbits/sec    0   14.1 KBytes       
1663195157.858230 [  4]   5.00-5.10   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663195157.858258 [  4]   5.10-5.20   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663195157.858281 [  4]   5.20-5.30   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663195157.858302 [  4]   5.30-5.40   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663195157.858335 [  4]   5.40-5.50   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663195157.858360 [  4]   5.50-5.60   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663195157.858384 [  4]   5.60-5.70   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663195157.858408 [  4]   5.70-5.80   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663195157.858432 [  4]   5.80-5.90   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663195157.858456 [  4]   5.90-6.00   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663195157.858480 [  4]   6.00-6.10   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663195157.858504 [  4]   6.10-6.20   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663195157.858528 [  4]   6.20-6.30   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663195157.858552 [  4]   6.30-6.40   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663195157.858576 [  4]   6.40-6.50   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663195157.858600 [  4]   6.50-6.60   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663195157.858624 [  4]   6.60-6.70   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663195157.858648 [  4]   6.70-6.80   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663195157.858672 [  4]   6.80-6.90   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663195157.858696 [  4]   6.90-7.00   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663195157.858720 [  4]   7.00-7.10   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663195157.858744 [  4]   7.10-7.20   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663195157.858768 [  4]   7.20-7.30   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663195157.858792 [  4]   7.30-7.40   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663195157.858816 [  4]   7.40-7.50   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663195157.858840 [  4]   7.50-7.60   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663195157.858864 [  4]   7.60-7.70   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663195157.858888 [  4]   7.70-7.80   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663195157.858912 [  4]   7.80-7.90   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663195157.858937 [  4]   7.90-8.00   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663195157.858961 [  4]   8.00-8.10   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663195157.858986 [  4]   8.10-8.20   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663195157.859010 [  4]   8.20-8.30   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663195157.859035 [  4]   8.30-8.40   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663195157.859057 [  4]   8.40-8.50   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663195157.859079 [  4]   8.50-8.60   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663195157.859103 [  4]   8.60-8.70   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663195157.859127 [  4]   8.70-8.80   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663195157.859151 [  4]   8.80-8.90   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663195157.859175 [  4]   8.90-9.00   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663195157.859199 [  4]   9.00-9.10   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663195157.859223 [  4]   9.10-9.20   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663195157.859247 [  4]   9.20-9.30   sec   314 KBytes  25.7 Mbits/sec    0   14.1 KBytes       
1663195157.859271 [  4]   9.30-9.40   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663195157.859295 [  4]   9.40-9.50   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663195157.859318 [  4]   9.50-9.60   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663195157.859342 [  4]   9.60-9.70   sec   314 KBytes  25.7 Mbits/sec    0   14.1 KBytes       
1663195157.859366 [  4]   9.70-9.80   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663195157.859390 [  4]   9.80-9.90   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663195157.859413 [  4]   9.90-10.00  sec   314 KBytes  25.7 Mbits/sec    0   14.1 KBytes       
1663195157.859437 - - - - - - - - - - - - - - - - - - - - - - - - -
1663195157.859461 [ ID] Interval           Transfer     Bandwidth       Retr
1663195157.859490 [  4]   0.00-10.00  sec  14.5 MBytes  12.1 Mbits/sec    0             sender
1663195157.859517 [  4]   0.00-10.00  sec  11.5 MBytes  9.67 Mbits/sec                  receiver
1663195157.859541 
1663195157.859566 iperf Done.
