1663194538.333226 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:39745 192.168.4.1:5101 users:(("iperf3",pid=6342,fd=4)) timer:(on,924ms,0) uid:20001 ino:12031535 sk:85bf 1663194538.333296 	 balia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585212636 lastrcv:585212636 lastack:585212636 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                         
1663194538.334032 mptcp ESTAB    0      57120           192.168.10.2:56898 192.168.3.1:5101 users:(("iperf3",pid=6342,fd=4)) timer:(on,068ms,0) uid:20001 ino:12031535 sk:85c6 1663194538.334046 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:28                                                                                                                                                                                                                                                                                                  
1663194538.480335 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:39745 192.168.4.1:5101 users:(("iperf3",pid=6342,fd=4)) timer:(on,776ms,0) uid:20001 ino:12031535 sk:85bf 1663194538.480408 	 balia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585212784 lastrcv:585212784 lastack:585212784 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                 
1663194538.480458 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f1:45387 192.168.4.1:5102 users:(("iperf3",pid=6346,fd=4)) timer:(on,776ms,0) uid:20001 ino:11951323 sk:85c0 1663194538.480469 	 balia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585212784 lastrcv:585212784 lastack:585212784 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                 
1663194538.480501 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:43365 192.168.3.1:5101 users:(("iperf3",pid=6342,fd=4)) timer:(on,776ms,0) uid:20001 ino:12031535 sk:85c1 1663194538.480513 	 balia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585212784 lastrcv:585212784 lastack:585212784 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                 
1663194538.480524 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:40405 192.168.3.1:5102 users:(("iperf3",pid=6346,fd=4)) timer:(on,776ms,0) uid:20001 ino:11951323 sk:85c2 1663194538.480542 	 balia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585212784 lastrcv:585212784 lastack:585212784 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                 
1663194538.480608 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f1:50849 192.168.4.1:5101 users:(("iperf3",pid=6342,fd=4)) timer:(on,776ms,0) uid:20001 ino:12031535 sk:85c3 1663194538.480619 	 balia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585212784 lastrcv:585212784 lastack:585212784 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                 
1663194538.480630 tcp   ESTAB    0      465528          192.168.10.2:54292 192.168.3.1:5102 users:(("iperf3",pid=6346,fd=4)) timer:(on,096ms,0) uid:20001 ino:11951323 sk:85c4 1663194538.480642 	 ts sack reno wscale:7,7 rto:244 rtt:42.543/1.895 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:326 bytes_sent:893965 bytes_acked:442718 segs_out:644 segs_in:129 data_segs_out:641 send 87540230bps lastrcv:256 pacing_rate 175078400bps delivery_rate 41864136bps delivered:326 busy:240ms unacked:316 rcv_space:14280 rcv_ssthresh:64108 notsent:14280 minrtt:30.388                                                                      
1663194538.480656 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:34459 192.168.4.1:5102 users:(("iperf3",pid=6346,fd=4)) timer:(on,776ms,0) uid:20001 ino:11951323 sk:85c5 1663194538.480670 	 balia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585212784 lastrcv:585212784 lastack:585212784 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                 
1663194538.480735 tcp   ESTAB    0      450836          192.168.10.2:56898 192.168.3.1:5101 users:(("iperf3",pid=6342,fd=4)) timer:(on,072ms,0) uid:20001 ino:12031535 sk:85c6 1663194538.480752 	 ts sack balia wscale:7,7 rto:240 rtt:36.442/1.684 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:338 bytes_sent:903549 bytes_acked:455570 segs_out:673 segs_in:132 data_segs_out:670 send 105957741bps lastsnd:12 lastrcv:256 lastack:12 pacing_rate 211914752bps delivery_rate 50184704bps delivered:339 busy:240ms rwnd_limited:4ms(1.7%) sndbuf_limited:8ms(3.3%) unacked:332 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30.11
1663194538.480816 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:39745 192.168.4.1:5101 users:(("iperf3",pid=6342,fd=4)) timer:(on,768ms,0) uid:20001 ino:12031535 sk:85bf 1663194538.480830 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                    
1663194538.480869 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f1:45387 192.168.4.1:5102 users:(("iperf3",pid=6346,fd=4)) timer:(on,768ms,0) uid:20001 ino:11951323 sk:85c0 1663194538.480882 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                    
1663194538.480922 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:43365 192.168.3.1:5101 users:(("iperf3",pid=6342,fd=4)) timer:(on,768ms,0) uid:20001 ino:12031535 sk:85c1 1663194538.480933 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                    
1663194538.480944 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:40405 192.168.3.1:5102 users:(("iperf3",pid=6346,fd=4)) timer:(on,768ms,0) uid:20001 ino:11951323 sk:85c2 1663194538.480956 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                    
1663194538.481021 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f1:50849 192.168.4.1:5101 users:(("iperf3",pid=6342,fd=4)) timer:(on,768ms,0) uid:20001 ino:12031535 sk:85c3 1663194538.481034 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                    
1663194538.481047 mptcp ESTAB    0      476544          192.168.10.2:54292 192.168.3.1:5102 users:(("iperf3",pid=6346,fd=4)) timer:(on,104ms,0) uid:20001 ino:11951323 sk:85c4 1663194538.481060 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:14a                                                                                                                                                                                                                                                                                                                                                                         
1663194538.481073 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:34459 192.168.4.1:5102 users:(("iperf3",pid=6346,fd=4)) timer:(on,768ms,0) uid:20001 ino:11951323 sk:85c5 1663194538.481086 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                    
1663194538.481153 mptcp ESTAB    0      457936          192.168.10.2:56898 192.168.3.1:5101 users:(("iperf3",pid=6342,fd=4)) timer:(on,084ms,0) uid:20001 ino:12031535 sk:85c6 1663194538.481166 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:14d                                                                                                                                                                                                                                                                                                                                                                         
1663194538.625601 tcp   SYN-SENT 0      1       192.168.20.2%enp6s0f0:39745 192.168.4.1:5101 users:(("iperf3",pid=6342,fd=4)) timer:(on,632ms,0) uid:20001 ino:12031535 sk:85bf 1663194538.625675 	 balia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585212928 lastrcv:585212928 lastack:585212928 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                   
1663194538.625723 tcp   SYN-SENT 0      1       192.168.10.2%enp6s0f1:45387 192.168.4.1:5102 users:(("iperf3",pid=6346,fd=4)) timer:(on,632ms,0) uid:20001 ino:11951323 sk:85c0 1663194538.625734 	 balia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585212928 lastrcv:585212928 lastack:585212928 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                   
1663194538.625766 tcp   SYN-SENT 0      1       192.168.20.2%enp6s0f0:43365 192.168.3.1:5101 users:(("iperf3",pid=6342,fd=4)) timer:(on,628ms,0) uid:20001 ino:12031535 sk:85c1 1663194538.625776 	 balia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585212932 lastrcv:585212932 lastack:585212932 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                   
1663194538.625787 tcp   SYN-SENT 0      1       192.168.20.2%enp6s0f0:40405 192.168.3.1:5102 users:(("iperf3",pid=6346,fd=4)) timer:(on,628ms,0) uid:20001 ino:11951323 sk:85c2 1663194538.625798 	 balia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585212932 lastrcv:585212932 lastack:585212932 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                   
1663194538.625867 tcp   SYN-SENT 0      1       192.168.10.2%enp6s0f1:50849 192.168.4.1:5101 users:(("iperf3",pid=6342,fd=4)) timer:(on,628ms,0) uid:20001 ino:12031535 sk:85c3 1663194538.625878 	 balia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585212932 lastrcv:585212932 lastack:585212932 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                   
1663194538.625889 tcp   ESTAB    0      1077120          192.168.10.2:54292 192.168.3.1:5102 users:(("iperf3",pid=6346,fd=4)) timer:(on,148ms,0) uid:20001 ino:11951323 sk:85c4 1663194538.625902 	 ts sack reno wscale:7,7 rto:288 rtt:86.927/2.862 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:772 bytes_sent:2146321 bytes_acked:1074914 segs_out:1542 segs_in:229 data_segs_out:1539 send 101456717bps lastsnd:36 lastrcv:404 lastack:36 pacing_rate 202912552bps delivery_rate 42540192bps delivered:772 busy:388ms rwnd_limited:60ms(15.5%) unacked:768 rcv_space:14280 rcv_ssthresh:64108 notsent:5712 minrtt:30.388     
1663194538.625914 tcp   SYN-SENT 0      1       192.168.20.2%enp6s0f0:34459 192.168.4.1:5102 users:(("iperf3",pid=6346,fd=4)) timer:(on,628ms,0) uid:20001 ino:11951323 sk:85c5 1663194538.625925 	 balia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585212932 lastrcv:585212932 lastack:585212932 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                   
