1663196664.154309 Connecting to host 192.168.3.1, port 5101
1663196664.154453 [  4] local 192.168.10.2 port 58102 connected to 192.168.3.1 port 5101
1663196664.154488 [ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
1663196664.154511 [  4]   0.00-0.10   sec   230 KBytes  18.8 Mbits/sec    0   14.1 KBytes       
1663196664.155618 [  4]   4.50-4.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196664.155644 [  4]   4.60-4.70   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196664.155670 [  4]   4.70-4.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196664.155695 [  4]   4.80-4.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196669.718251 [  4]   4.90-5.00   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196669.718345 [  4]   5.00-5.10   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196669.718376 [  4]   5.10-5.20   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196669.718401 [  4]   5.20-5.30   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196669.718431 [  4]   5.30-5.40   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196669.718457 [  4]   5.40-5.50   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196669.718482 [  4]   5.50-5.60   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196669.718509 [  4]   5.60-5.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196669.718534 [  4]   5.70-5.80   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196669.718559 [  4]   5.80-5.90   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196669.718584 [  4]   5.90-6.00   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196669.718608 [  4]   6.00-6.10   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196669.718637 [  4]   6.10-6.20   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196669.718662 [  4]   6.20-6.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196669.718687 [  4]   6.30-6.40   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196669.718713 [  4]   6.40-6.50   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196669.718740 [  4]   6.50-6.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196669.718765 [  4]   6.60-6.70   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196669.718790 [  4]   6.70-6.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196669.718816 [  4]   6.80-6.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196669.718840 [  4]   6.90-7.00   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196669.718865 [  4]   7.00-7.10   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196669.718889 [  4]   7.10-7.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196669.718914 [  4]   7.20-7.30   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196669.718939 [  4]   7.30-7.40   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196669.718964 [  4]   7.40-7.50   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196669.718990 [  4]   7.50-7.60   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196669.719015 [  4]   7.60-7.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196669.719039 [  4]   7.70-7.80   sec  25.1 KBytes  2.06 Mbits/sec    0   14.1 KBytes       
1663196669.719064 [  4]   7.80-7.90   sec  69.7 KBytes  5.71 Mbits/sec    0   14.1 KBytes       
1663196669.719088 [  4]   7.90-8.00   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196669.719113 [  4]   8.00-8.10   sec  62.8 KBytes  5.14 Mbits/sec    0   14.1 KBytes       
1663196669.719138 [  4]   8.10-8.20   sec  62.8 KBytes  5.14 Mbits/sec    0   14.1 KBytes       
1663196669.719162 [  4]   8.20-8.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196669.719187 [  4]   8.30-8.40   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663196669.719209 [  4]   8.40-8.50   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663196669.719237 [  4]   8.50-8.60   sec  62.8 KBytes  5.14 Mbits/sec    0   14.1 KBytes       
1663196669.719261 [  4]   8.60-8.70   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196669.719285 [  4]   8.70-8.80   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663196669.719310 [  4]   8.80-8.90   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196669.719334 [  4]   8.90-9.00   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196669.719359 [  4]   9.00-9.10   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196669.719383 [  4]   9.10-9.20   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196669.719407 [  4]   9.20-9.30   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196669.719431 [  4]   9.30-9.40   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196669.719457 [  4]   9.40-9.50   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196669.719482 [  4]   9.50-9.60   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196669.719506 [  4]   9.60-9.70   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196669.719531 [  4]   9.70-9.80   sec   314 KBytes  25.7 Mbits/sec    0   14.1 KBytes       
1663196669.719556 [  4]   9.80-9.90   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196669.719581 [  4]   9.90-10.00  sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196669.719653 - - - - - - - - - - - - - - - - - - - - - - - - -
1663196669.719682 [ ID] Interval           Transfer     Bandwidth       Retr
1663196669.719711 [  4]   0.00-10.00  sec  8.81 MBytes  7.39 Mbits/sec    0             sender
1663196669.719738 [  4]   0.00-10.00  sec  5.69 MBytes  4.77 Mbits/sec                  receiver
1663196669.719763 
1663196669.719787 iperf Done.
