1663196580.254218 Connecting to host 192.168.3.1, port 5101
1663196580.254367 [  4] local 192.168.10.2 port 58052 connected to 192.168.3.1 port 5101
1663196580.254403 [ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
1663196580.254426 [  4]   0.00-0.10   sec   689 KBytes  56.3 Mbits/sec    0   5.66 KBytes       
1663196580.254448 [  4]   0.10-0.20   sec  1.20 MBytes   100 Mbits/sec    0   5.66 KBytes       
1663196580.254473 [  4]   0.20-0.30   sec   158 KBytes  12.9 Mbits/sec    0   5.66 KBytes       
1663196580.254497 [  4]   0.30-0.40   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196580.254522 [  4]   0.40-0.50   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196580.254546 [  4]   0.50-0.60   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196580.254570 [  4]   0.60-0.70   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196580.254594 [  4]   0.70-0.80   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196580.254618 [  4]   0.80-0.90   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196580.254641 [  4]   0.90-1.00   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196580.254665 [  4]   1.00-1.10   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196580.254689 [  4]   1.10-1.20   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196580.254713 [  4]   1.20-1.30   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196580.254737 [  4]   1.30-1.40   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196580.254760 [  4]   1.40-1.50   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196580.254784 [  4]   1.50-1.60   sec   126 KBytes  10.3 Mbits/sec    0   5.66 KBytes       
1663196580.254808 [  4]   1.60-1.70   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196580.254832 [  4]   1.70-1.80   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196580.254856 [  4]   1.80-1.90   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196580.254879 [  4]   1.90-2.00   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196580.254905 [  4]   2.00-2.10   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196580.254929 [  4]   2.10-2.20   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196580.254953 [  4]   2.20-2.30   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196580.254977 [  4]   2.30-2.40   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196580.255000 [  4]   2.40-2.50   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196580.255024 [  4]   2.50-2.60   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196580.255048 [  4]   2.60-2.70   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196580.255072 [  4]   2.70-2.80   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196580.255096 [  4]   2.80-2.90   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196580.255120 [  4]   2.90-3.00   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196580.255144 [  4]   3.00-3.10   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196580.255168 [  4]   3.10-3.20   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196580.255192 [  4]   3.20-3.30   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196580.255215 [  4]   3.30-3.40   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196580.255239 [  4]   3.40-3.50   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196580.255263 [  4]   3.50-3.60   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196580.255287 [  4]   3.60-3.70   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196580.255310 [  4]   3.70-3.80   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196580.255334 [  4]   3.80-3.90   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196580.255358 [  4]   3.90-4.00   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196580.255382 [  4]   4.00-4.10   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196580.255408 [  4]   4.10-4.20   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196580.255432 [  4]   4.20-4.30   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196580.255456 [  4]   4.30-4.40   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196580.255480 [  4]   4.40-4.50   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196580.255505 [  4]   4.50-4.60   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196580.255529 [  4]   4.60-4.70   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196580.255553 [  4]   4.70-4.80   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196580.255576 [  4]   4.80-4.90   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196585.734282 [  4]   4.90-5.00   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196585.734381 [  4]   5.00-5.10   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196585.734413 [  4]   5.10-5.20   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196585.734435 [  4]   5.20-5.30   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196585.734477 [  4]   5.30-5.40   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196585.734502 [  4]   5.40-5.50   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196585.734526 [  4]   5.50-5.60   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196585.734550 [  4]   5.60-5.70   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196585.734573 [  4]   5.70-5.80   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196585.734597 [  4]   5.80-5.90   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196585.734621 [  4]   5.90-6.00   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196585.734645 [  4]   6.00-6.10   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196585.734668 [  4]   6.10-6.20   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196585.734692 [  4]   6.20-6.30   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196585.734716 [  4]   6.30-6.40   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196585.734739 [  4]   6.40-6.50   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196585.734763 [  4]   6.50-6.60   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196585.734786 [  4]   6.60-6.70   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196585.734812 [  4]   6.70-6.80   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196585.734836 [  4]   6.80-6.90   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196585.734859 [  4]   6.90-7.00   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196585.734883 [  4]   7.00-7.10   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196585.734906 [  4]   7.10-7.20   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196585.734930 [  4]   7.20-7.30   sec  62.8 KBytes  5.14 Mbits/sec    0   5.66 KBytes       
1663196585.734954 [  4]   7.30-7.40   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196585.734977 [  4]   7.40-7.50   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663196585.735001 [  4]   7.50-7.60   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
