1663196874.274216 Connecting to host 192.168.3.1, port 5101
1663196874.274382 [  4] local 192.168.10.2 port 58220 connected to 192.168.3.1 port 5101
1663196874.274419 [ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
1663196874.274444 [  4]   0.00-0.10   sec   230 KBytes  18.8 Mbits/sec    0   14.1 KBytes       
1663196874.275133 [  4]   2.80-2.90   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196874.275157 [  4]   2.90-3.00   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196874.275182 [  4]   3.00-3.10   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196874.275207 [  4]   3.10-3.20   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196874.275231 [  4]   3.20-3.30   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196874.275256 [  4]   3.30-3.40   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196874.275280 [  4]   3.40-3.50   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196874.275305 [  4]   3.50-3.60   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196874.275331 [  4]   3.60-3.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196874.275356 [  4]   3.70-3.80   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196874.275380 [  4]   3.80-3.90   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196874.275405 [  4]   3.90-4.00   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196874.275430 [  4]   4.00-4.10   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663196874.275453 [  4]   4.10-4.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196874.275477 [  4]   4.20-4.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196874.275502 [  4]   4.30-4.40   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663196874.275528 [  4]   4.40-4.50   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196874.275553 [  4]   4.50-4.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196874.275578 [  4]   4.60-4.70   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663196874.275620 [  4]   4.70-4.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196874.275647 [  4]   4.80-4.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196879.814057 [  4]   4.90-5.00   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663196879.814129 [  4]   5.00-5.10   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196879.814160 [  4]   5.10-5.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196879.814184 [  4]   5.20-5.30   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663196879.814210 [  4]   5.30-5.40   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196879.814236 [  4]   5.40-5.50   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196879.814261 [  4]   5.50-5.60   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196879.814286 [  4]   5.60-5.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196879.814312 [  4]   5.70-5.80   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196879.814337 [  4]   5.80-5.90   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196879.814363 [  4]   5.90-6.00   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196879.814388 [  4]   6.00-6.10   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663196879.814415 [  4]   6.10-6.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196879.814441 [  4]   6.20-6.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196879.814466 [  4]   6.30-6.40   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663196879.814492 [  4]   6.40-6.50   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196879.814518 [  4]   6.50-6.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196879.814544 [  4]   6.60-6.70   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663196879.814569 [  4]   6.70-6.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196879.814594 [  4]   6.80-6.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196879.814620 [  4]   6.90-7.00   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663196879.814645 [  4]   7.00-7.10   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196879.814671 [  4]   7.10-7.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196879.814697 [  4]   7.20-7.30   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663196879.814723 [  4]   7.30-7.40   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196879.814748 [  4]   7.40-7.50   sec  20.9 KBytes  1.71 Mbits/sec    0   14.1 KBytes       
1663196879.814773 [  4]   7.50-7.60   sec  73.9 KBytes  6.05 Mbits/sec    0   14.1 KBytes       
1663196879.814798 [  4]   7.60-7.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196879.814823 [  4]   7.70-7.80   sec  62.8 KBytes  5.14 Mbits/sec    0   14.1 KBytes       
1663196879.814848 [  4]   7.80-7.90   sec  62.8 KBytes  5.14 Mbits/sec    0   14.1 KBytes       
1663196879.814873 [  4]   7.90-8.00   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196879.814897 [  4]   8.00-8.10   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663196879.814922 [  4]   8.10-8.20   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663196879.814948 [  4]   8.20-8.30   sec  62.8 KBytes  5.14 Mbits/sec    0   14.1 KBytes       
1663196879.814973 [  4]   8.30-8.40   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196879.814996 [  4]   8.40-8.50   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196879.815021 [  4]   8.50-8.60   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196879.815046 [  4]   8.60-8.70   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196879.815071 [  4]   8.70-8.80   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196879.815096 [  4]   8.80-8.90   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196879.815122 [  4]   8.90-9.00   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196879.815147 [  4]   9.00-9.10   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196879.815172 [  4]   9.10-9.20   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196879.815197 [  4]   9.20-9.30   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196879.815222 [  4]   9.30-9.40   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196879.815248 [  4]   9.40-9.50   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196879.815274 [  4]   9.50-9.60   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196879.815300 [  4]   9.60-9.70   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196879.815325 [  4]   9.70-9.80   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196879.815350 [  4]   9.80-9.90   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196879.815376 [  4]   9.90-10.00  sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196879.815401 - - - - - - - - - - - - - - - - - - - - - - - - -
1663196879.815428 [ ID] Interval           Transfer     Bandwidth       Retr
1663196879.815458 [  4]   0.00-10.00  sec  9.43 MBytes  7.91 Mbits/sec    0             sender
1663196879.815486 [  4]   0.00-10.00  sec  6.12 MBytes  5.13 Mbits/sec                  receiver
1663196879.815512 
1663196879.815539 iperf Done.
